,GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,center,type,CBSA_name
1942,3703500,G37003500,3703500,37,North Carolina,03500,Davidson County PUMA,POINT (1407784.014910403 -74009.92810122615),Metro,"Winston-Salem, NC Metro Area"
1943,3703106,G37003106,3703106,37,North Carolina,03106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA",POINT (1356373.521867851 -126108.1736212888),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1944,3703002,G37003002,3703002,37,North Carolina,03002,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,POINT (1337864.472764212 -148073.8920289256),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1945,3703001,G37003001,3703001,37,North Carolina,03001,Gaston County (Northwest)--Mount Holly City PUMA,POINT (1328704.7277956 -141484.5010298969),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1946,3703200,G37003200,3703200,37,North Carolina,03200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA",POINT (1374892.362357934 -122082.5614042358),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1947,3702201,G37002201,3702201,37,North Carolina,02201,Buncombe County (Southeast)--Asheville City PUMA,POINT (1214742.165150645 -133030.1725734819),Metro,"Asheville, NC Metro Area"
1948,3702202,G37002202,3702202,37,North Carolina,02202,Buncombe County (Northwest) PUMA,POINT (1201929.792722414 -123273.1234129649),Metro,"Asheville, NC Metro Area"
1949,3704500,G37004500,3704500,37,North Carolina,04500,Onslow County (South)--Jacksonville City PUMA,POINT (1682000.845275002 -153862.6871598678),Metro,"Jacksonville, NC Metro Area"
1950,3700300,G37000300,3700300,37,North Carolina,00300,Rockingham & Stokes Counties PUMA,POINT (1416870.43099564 -3676.527923798437),Metro,"Greensboro-High Point, NC Metro Area"
1951,3703108,G37003108,3703108,37,North Carolina,03108,Mecklenburg County (South)--Matthews Town (South) PUMA,POINT (1356312.583900371 -158110.3020261644),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1952,3703105,G37003105,3703105,37,North Carolina,03105,Charlotte City (Southwest) PUMA,POINT (1357675.187168521 -152501.6741149355),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1953,3703104,G37003104,3703104,37,North Carolina,03104,Charlotte City (South) PUMA,POINT (1367825.566655898 -157783.2544442877),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1954,3703102,G37003102,3703102,37,North Carolina,03102,Charlotte City (Northwest) PUMA,POINT (1358460.526343592 -140660.7004931642),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1955,3703107,G37003107,3703107,37,North Carolina,03107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,POINT (1377056.584807482 -143643.3455371745),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1956,3703101,G37003101,3703101,37,North Carolina,03101,Charlotte City (Central) PUMA,POINT (1367313.012794606 -147284.5401432283),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1957,3703103,G37003103,3703103,37,North Carolina,03103,Charlotte City (Northeast) PUMA,POINT (1369316.052138023 -138803.1497675455),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1958,3705400,G37005400,3705400,37,North Carolina,05400,Union County (West)--Indian Trail & Stallings Towns PUMA,POINT (1379660.236764706 -164814.4304340531),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
1959,3701205,G37001205,3701205,37,North Carolina,01205,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA,POINT (1545146.689147988 -68437.72214057422),Metro,"Raleigh, NC Metro Area"
1960,3701201,G37001201,3701201,37,North Carolina,01201,Raleigh City (South & Central) PUMA,POINT (1545289.538739682 -51232.20142344068),Metro,"Raleigh, NC Metro Area"
1961,3701207,G37001207,3701207,37,North Carolina,01207,Wake County (West Central)--Cary Town PUMA,POINT (1534536.898761919 -55024.80526572476),Metro,"Raleigh, NC Metro Area"
1962,3701208,G37001208,3701208,37,North Carolina,01208,Wake County (Southwest)--Apex & Holly Springs Towns PUMA,POINT (1527589.812986514 -65334.13598587202),Metro,"Raleigh, NC Metro Area"
1963,3701204,G37001204,3701204,37,North Carolina,01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA",POINT (1563896.59544308 -45673.22297370318),Metro,"Raleigh, NC Metro Area"
1964,3701202,G37001202,3701202,37,North Carolina,01202,Raleigh City (North) PUMA,POINT (1545493.880421008 -42557.98012065639),Metro,"Raleigh, NC Metro Area"
1965,3701203,G37001203,3701203,37,North Carolina,01203,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA",POINT (1556310.739472159 -32387.90621023496),Metro,"Raleigh, NC Metro Area"
1966,3701206,G37001206,3701206,37,North Carolina,01206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA,POINT (1537858.422556368 -34133.06855774998),Metro,"Raleigh, NC Metro Area"
1967,3705001,G37005001,3705001,37,North Carolina,05001,Cumberland County (Central)--Fayetteville City (Central & East) PUMA,POINT (1535776.318744552 -132494.345465058),Metro,"Fayetteville, NC Metro Area"
1968,3705003,G37005003,3705003,37,North Carolina,05003,Cumberland County (West)--Fayetteville City (West) PUMA,POINT (1527695.277702551 -137751.1481221234),Metro,"Fayetteville, NC Metro Area"
1969,3705002,G37005002,3705002,37,North Carolina,05002,Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA,POINT (1549346.726208009 -134200.0614805731),Metro,"Fayetteville, NC Metro Area"
1970,3904500,G39004500,3904500,39,Ohio,04500,"Darke, Shelby & Preble Counties PUMA",POINT (968966.5164559723 347095.246678335),Micro,"Greenville, OH Micro Area"
1971,3903000,G39003000,3903000,39,Ohio,03000,Tuscarawas & Harrison Counties PUMA,POINT (1231319.977681083 418039.3352386034),Micro,"New Philadelphia-Dover, OH Micro Area"
1972,3902400,G39002400,3902400,39,Ohio,02400,Hancock & Putnam Counties PUMA,POINT (1007783.23966332 457820.1728122435),,
1973,3905200,G39005200,3905200,39,Ohio,05200,"Highland, Clinton & Adams Counties PUMA",POINT (1058608.889536963 250466.0783628704),,
1974,3905600,G39005600,3905600,39,Ohio,05600,Clermont County (West) PUMA,POINT (1003883.522940258 241313.36923422),T34,"Cincinnati, OH-KY-IN Metro Area"
1975,3905700,G39005700,3905700,39,Ohio,05700,Clermont (East) & Brown Counties PUMA,POINT (1029773.018707313 230422.2729343397),T34,"Cincinnati, OH-KY-IN Metro Area"
1976,3901300,G39001300,3901300,39,Ohio,01300,Ashtabula County PUMA,POINT (1254542.148412256 572260.0111878236),Micro,"Ashtabula, OH Micro Area"
1977,3903600,G39003600,3903600,39,Ohio,03600,"Washington, Morgan, Noble & Monroe Counties PUMA",POINT (1231448.967961505 332149.3331364308),Micro,"Marietta, OH Micro Area"
1978,3903400,G39003400,3903400,39,Ohio,03400,Columbiana County PUMA,POINT (1268965.012386051 468121.6213210048),Micro,"Salem, OH Micro Area"
1979,3901400,G39001400,3901400,39,Ohio,01400,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties PUMA,POINT (1260064.483965973 517959.7397545436),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
1980,3904300,G39004300,3904300,39,Ohio,04300,Clark County PUMA,POINT (1032113.216582982 337296.824997102),Metro,"Springfield, OH Metro Area"
1981,3905000,G39005000,3905000,39,Ohio,05000,"Athens, Gallia & Meigs Counties PUMA",POINT (1184499.250698649 264461.454610919),,
1982,3900700,G39000700,3900700,39,Ohio,00700,Erie & Sandusky Counties PUMA,POINT (1080469.033369728 506775.9877055389),Micro,"Fremont, OH Micro Area"
1983,3900100,G39000100,3900100,39,Ohio,00100,"Defiance, Williams, Henry & Paulding Counties PUMA",POINT (958371.9119427281 488048.3883694688),Micro,"Defiance, OH Micro Area"
1984,3901900,G39001900,3901900,39,Ohio,01900,Medina County PUMA,POINT (1170319.401629729 492348.2734349958),T34,"Cleveland-Elyria, OH Metro Area"
1985,3902800,G39002800,3902800,39,Ohio,02800,"Marion, Knox & Morrow Counties PUMA",POINT (1109334.797510443 412944.9410414832),T34,"Columbus, OH Metro Area"
1986,3902200,G39002200,3902200,39,Ohio,02200,Richland County PUMA,POINT (1123271.009649765 446652.4617552035),Metro,"Mansfield, OH Metro Area"
1987,3904800,G39004800,3904800,39,Ohio,04800,Ross & Fayette Counties PUMA,POINT (1088255.591782647 288569.0275651473),Micro,"Chillicothe, OH Micro Area"
1988,3900200,G39000200,3900200,39,Ohio,00200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA",POINT (1003466.132741289 506393.4092155275),Metro,"Toledo, OH Metro Area"
1989,3902300,G39002300,3902300,39,Ohio,02300,"Seneca, Crawford & Wyandot Counties PUMA",POINT (1072164.504226648 460394.6138016463),,
1990,3902900,G39002900,3902900,39,Ohio,02900,"Holmes, Guernsey & Coshocton Counties PUMA",POINT (1194537.276884568 401969.6396714891),Micro,"Coshocton, OH Micro Area"
1991,3902700,G39002700,3902700,39,Ohio,02700,"Logan, Champaign & Hardin Counties PUMA",POINT (1029576.559758428 391962.8473238398),Micro,"Bellefontaine, OH Micro Area"
1992,3904900,G39004900,3904900,39,Ohio,04900,"Jackson, Hocking, Pike & Vinton Counties PUMA",POINT (1136823.08397289 271520.3720692677),,
1993,3903300,G39003300,3903300,39,Ohio,03300,Stark County (East) & Carroll County--Alliance City PUMA,POINT (1240027.478985113 454487.9811835364),Metro,"Canton-Massillon, OH Metro Area"
1994,3901200,G39001200,3901200,39,Ohio,01200,Geauga & Lake (South) Counties PUMA,POINT (1222658.422819919 545784.1996501151),T34,"Cleveland-Elyria, OH Metro Area"
1995,3901100,G39001100,3901100,39,Ohio,01100,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA",POINT (1219384.82866557 571022.0713125591),T34,"Cleveland-Elyria, OH Metro Area"
1996,3901000,G39001000,3901000,39,Ohio,01000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA",POINT (1203414.424685569 554546.8996498347),T34,"Cleveland-Elyria, OH Metro Area"
1997,3902100,G39002100,3902100,39,Ohio,02100,Huron & Ashland Counties PUMA,POINT (1127031.648919584 473508.7081598698),Micro,"Norwalk, OH Micro Area"
1998,3902500,G39002500,3902500,39,Ohio,02500,Allen County PUMA,POINT (993103.0067261399 428848.709891255),Metro,"Lima, OH Metro Area"
1999,3905100,G39005100,3905100,39,Ohio,05100,Scioto & Lawrence Counties PUMA,POINT (1133502.092584042 215217.3821814444),Micro,"Portsmouth, OH Micro Area"
2000,3900500,G39000500,3900500,39,Ohio,00500,Toledo City (East) PUMA,POINT (1026665.143676686 533650.1625686246),Metro,"Toledo, OH Metro Area"
2001,3900600,G39000600,3900600,39,Ohio,00600,"Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City PUMA",POINT (1051094.408818763 524662.486284158),Micro,"Port Clinton, OH Micro Area"
2002,3900400,G39000400,3900400,39,Ohio,00400,Toledo City (West) PUMA,POINT (1020705.380169831 533079.2271210683),Metro,"Toledo, OH Metro Area"
2003,3900300,G39000300,3900300,39,Ohio,00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities PUMA",POINT (1009881.250201924 525055.1087283448),Metro,"Toledo, OH Metro Area"
2004,3902600,G39002600,3902600,39,Ohio,02600,"Auglaize, Mercer & Van Wert Counties PUMA",POINT (963029.1296214811 411105.1263904524),Micro,"Celina, OH Micro Area"
2005,3901700,G39001700,3901700,39,Ohio,01700,Portage County PUMA,POINT (1227288.057027022 506742.6932754666),Metro,"Akron, OH Metro Area"
2006,3903500,G39003500,3903500,39,Ohio,03500,Belmont & Jefferson Counties PUMA,POINT (1270109.480555172 400989.2250835845),,
2007,3905506,G39005506,3905506,39,Ohio,05506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",POINT (987083.72765398 256528.3430745178),T34,"Cincinnati, OH-KY-IN Metro Area"
2008,3905502,G39005502,3905502,39,Ohio,05502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA",POINT (975138.2411156406 251539.1194113531),T34,"Cincinnati, OH-KY-IN Metro Area"
2009,3905503,G39005503,3905503,39,Ohio,05503,Cincinnati City (West) PUMA,POINT (975469.0275108232 242650.4331663294),T34,"Cincinnati, OH-KY-IN Metro Area"
2010,3905504,G39005504,3905504,39,Ohio,05504,Cincinnati City (Central) PUMA,POINT (981964.9103644977 244625.4923367439),T34,"Cincinnati, OH-KY-IN Metro Area"
2011,3905505,G39005505,3905505,39,Ohio,05505,Cincinnati (East) & Norwood Cities PUMA,POINT (989151.3885032868 243398.9285925353),T34,"Cincinnati, OH-KY-IN Metro Area"
2012,3905507,G39005507,3905507,39,Ohio,05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",POINT (995843.6582723293 247508.3533024749),T34,"Cincinnati, OH-KY-IN Metro Area"
2013,3905501,G39005501,3905501,39,Ohio,05501,Hamilton County (West)--Mack & Dent PUMA,POINT (963624.5504929533 249706.5418969197),T34,"Cincinnati, OH-KY-IN Metro Area"
2014,3904604,G39004604,3904604,39,Ohio,04604,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,POINT (1004343.255539247 304179.1821618125),Metro,"Dayton, OH Metro Area"
2015,3904603,G39004603,3904603,39,Ohio,04603,Montgomery County (East Central)--Dayton & Riverside Cities PUMA,POINT (999751.2620412512 316138.296013814),Metro,"Dayton, OH Metro Area"
2016,3904602,G39004602,3904602,39,Ohio,04602,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA",POINT (996325.8170227361 326189.8346472508),Metro,"Dayton, OH Metro Area"
2017,3904601,G39004601,3904601,39,Ohio,04601,Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA,POINT (985340.3336684826 310515.6960343272),Metro,"Dayton, OH Metro Area"
2018,3902000,G39002000,3902000,39,Ohio,02000,Wayne County PUMA,POINT (1176072.007661443 460516.0605815898),Micro,"Wooster, OH Micro Area"
2019,3904105,G39004105,3904105,39,Ohio,04105,Columbus City (Central) PUMA,POINT (1095554.377612191 355476.3622232573),T34,"Columbus, OH Metro Area"
2020,3904104,G39004104,3904104,39,Ohio,04104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",POINT (1089766.482256168 358997.0941605138),T34,"Columbus, OH Metro Area"
2021,3904106,G39004106,3904106,39,Ohio,04106,Columbus City (Northeast) PUMA,POINT (1100901.616656124 359287.0890746852),T34,"Columbus, OH Metro Area"
2022,3904102,G39004102,3904102,39,Ohio,04102,"Columbus (North), Westerville & Worthington Cities PUMA",POINT (1097931.705717921 367134.9976709838),T34,"Columbus, OH Metro Area"
2023,3904110,G39004110,3904110,39,Ohio,04110,Columbus City (West) PUMA,POINT (1091924.032605475 348454.3651564665),T34,"Columbus, OH Metro Area"
2024,3904107,G39004107,3904107,39,Ohio,04107,"Columbus (East), Whitehall & Bexley Cities PUMA",POINT (1103171.69096101 351304.30098547),T34,"Columbus, OH Metro Area"
2025,3904103,G39004103,3904103,39,Ohio,04103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",POINT (1084643.314076553 364505.0276699648),T34,"Columbus, OH Metro Area"
2026,3904108,G39004108,3904108,39,Ohio,04108,Columbus (Southeast) & Reynoldsburg Cities PUMA,POINT (1111233.586720608 349128.414940873),T34,"Columbus, OH Metro Area"
2027,3904101,G39004101,3904101,39,Ohio,04101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",POINT (1109847.647819686 363785.3283309896),T34,"Columbus, OH Metro Area"
2028,3904111,G39004111,3904111,39,Ohio,04111,Columbus (Far West) & Hilliard (South) Cities PUMA,POINT (1082307.157721034 344982.0959516815),T34,"Columbus, OH Metro Area"
2029,3904109,G39004109,3904109,39,Ohio,04109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA",POINT (1101501.483719322 339450.6164577336),T34,"Columbus, OH Metro Area"
2030,3901500,G39001500,3901500,39,Ohio,01500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown PUMA",POINT (1272975.112946013 501967.7402717345),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
2031,3900903,G39000903,3900903,39,Ohio,00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA",POINT (1181764.398803646 516999.9512726605),T34,"Cleveland-Elyria, OH Metro Area"
2032,3900910,G39000910,3900910,39,Ohio,00910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA",POINT (1201032.763116968 536958.1522734266),T34,"Cleveland-Elyria, OH Metro Area"
2033,3900907,G39000907,3900907,39,Ohio,00907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA",POINT (1193431.50365377 527971.8629879492),T34,"Cleveland-Elyria, OH Metro Area"
2034,3900904,G39000904,3900904,39,Ohio,00904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA",POINT (1179930.809805609 524686.9798306567),T34,"Cleveland-Elyria, OH Metro Area"
2035,3900909,G39000909,3900909,39,Ohio,00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA",POINT (1192694.038787465 544051.3812165404),T34,"Cleveland-Elyria, OH Metro Area"
2036,3900908,G39000908,3900908,39,Ohio,00908,Cleveland City (East) & Bratenahl Village PUMA,POINT (1188612.607223663 539161.665882637),T34,"Cleveland-Elyria, OH Metro Area"
2037,3900905,G39000905,3900905,39,Ohio,00905,Cleveland City (West) PUMA,POINT (1173394.370672722 529916.4844673204),T34,"Cleveland-Elyria, OH Metro Area"
2038,3900902,G39000902,3900902,39,Ohio,00902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA",POINT (1170936.557231796 526246.612785446),T34,"Cleveland-Elyria, OH Metro Area"
2039,3900901,G39000901,3900901,39,Ohio,00901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA",POINT (1163191.639683972 525807.7907429688),T34,"Cleveland-Elyria, OH Metro Area"
2040,3900906,G39000906,3900906,39,Ohio,00906,Cleveland City (Central) PUMA,POINT (1182171.136474019 533906.536454004),T34,"Cleveland-Elyria, OH Metro Area"
2041,3903700,G39003700,3903700,39,Ohio,03700,Muskingum & Perry Counties PUMA,POINT (1177786.170181008 353156.1462422551),Micro,"Zanesville, OH Micro Area"
