MIGPUMA,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
2001300,291969,70949,150683,70337,71001,100550,120418,334,686,593,15863,53796,9367,33673,8525,4281,7261,4104,12127,4282,19120,26024,40124,6350,26632,7491,11336,27215,64099,73678,56028
2001400,34688,7731,17259,9698,9895,13601,11192,341,402,387,1741,5191,1122,3867,1861,357,956,339,728,47,852,5217,5639,175,2275,686,2505,2823,8800,9173,6161
2001500,53020,11832,27017,14171,15975,20567,16478,358,312,266,1715,10459,1693,5139,1752,608,1180,339,915,459,2037,7068,10348,339,4054,782,3197,4819,13686,14294,8389
2100100,81786,20156,42673,18957,20533,31660,29593,577,55,649,4332,9543,3265,11372,5711,1208,2445,1079,3175,339,3155,7895,12361,914,8925,1917,2869,6899,20678,20542,13511
2100200,33077,7708,17398,7971,8345,12919,11813,347,1201,316,1569,4474,736,4706,1436,226,788,266,681,10,1120,3576,5664,233,2716,931,2081,2891,8925,8561,4992
2100300,35181,8412,18916,7853,8628,12890,13663,417,46,350,977,6957,1228,4105,1670,213,808,276,1588,49,3064,3009,4662,267,3073,539,1883,3532,8951,8918,5368
2100400,53631,13080,28503,12048,12429,21766,19436,430,48,413,2040,15172,1829,6740,1551,541,1372,373,828,63,2489,5030,5937,758,4643,1300,2074,4903,15067,12674,7907
2100500,65082,18620,33710,12752,16533,23175,25374,81,47,389,2853,11075,2627,7305,1510,553,1542,708,2283,2333,4096,6469,9610,822,7312,1470,1997,5416,14733,14982,11331
2100600,32780,8135,16782,7863,8670,15324,8786,51,54,204,988,6689,919,4055,1661,342,982,247,385,77,1059,4574,5851,450,2435,420,1337,2923,8728,7713,5281
2100700,33619,8263,18169,7187,8361,15398,9860,247,49,338,1048,5143,1357,4318,820,367,987,269,962,139,2129,3669,6409,230,2869,644,1625,2912,8925,8308,5211
2100800,37714,10023,20717,6974,8829,17255,11630,35,227,275,973,4492,876,4912,2312,1113,704,280,983,36,6096,3259,5613,161,3103,578,1686,3315,10113,8855,5408
2100900,31300,7469,17138,6693,8176,13295,9829,37,1159,381,502,2480,684,4777,357,305,765,305,1137,209,665,6132,5901,195,3033,710,1566,2546,7980,7695,5610
2101000,24165,5525,13639,5001,6257,10940,6968,28,1094,129,424,388,473,3640,636,288,611,158,484,112,952,4293,6122,38,1983,512,1800,1906,6224,6096,4414
2101100,38797,9188,21989,7620,9628,15814,13355,15,2188,481,1346,952,1074,6733,816,727,1267,358,1290,138,1030,5930,7716,358,3493,853,2032,3017,9771,9789,7032
2101290,92352,22853,48590,20909,21992,34653,35707,335,243,545,4188,20975,2538,12002,1650,1410,2629,1103,2491,1070,4733,9147,12268,539,8145,2450,3891,7703,24296,23106,14394
2101400,36392,8083,19626,8683,7749,13539,15104,635,1473,788,1490,9272,1296,3754,714,344,711,248,653,77,1329,3435,5139,342,2109,1080,1503,3400,10087,9274,5548
2101500,50807,12275,27181,11351,11616,17730,21461,192,121,581,2244,8783,1826,5739,1661,511,3724,486,1447,94,2518,4423,8976,382,4408,1395,1296,4046,12852,13068,8566
2101690,64449,16676,34100,13673,14933,23795,25721,330,141,409,3334,9354,2903,7150,6686,518,2899,541,2266,223,3451,7169,4971,923,4902,2725,3554,5777,15609,15184,11203
2101700,492036,118425,264406,109205,106112,151868,234056,200,163,2176,20124,54331,23694,50796,40154,8773,32349,6590,27252,8865,37773,34755,68360,7481,44186,12992,11022,40679,108224,122145,102563
2101900,204242,52793,108645,42804,46030,65492,92720,1785,579,302,9679,11990,7535,23071,7961,2930,5656,2888,12834,1702,15155,23881,38977,3846,21047,5925,6499,15780,41496,48865,45308
2102000,55279,11578,30789,12912,11734,18610,24935,1111,95,611,2177,8333,1151,5389,469,645,1582,301,1692,143,2822,5180,4347,840,4443,1265,12683,4416,13305,14194,11786
2102100,39789,10042,20754,8993,9856,15692,14241,210,44,249,2240,5688,2282,5726,658,674,800,272,1094,110,1828,5502,5554,441,3787,846,1784,3309,9799,9620,7019
2102200,37817,10083,19981,7753,9838,13386,14593,37,71,186,1739,5541,556,5326,361,428,622,300,2187,56,1929,6917,4500,347,4366,774,1574,2982,8714,8775,7263
2102300,55794,13617,30707,11470,10866,18509,26419,1704,85,289,1482,16279,1866,5934,1541,331,911,320,1357,1497,4927,4143,5538,624,4127,932,1907,4661,13989,13899,9628
2102400,65915,16002,35474,14439,14817,19497,31601,16,7,383,2631,6331,1917,6020,1730,310,4628,888,3856,2247,3955,5042,11454,546,6958,1668,5328,4439,15745,15750,13979
2102500,96860,26857,50632,19371,22343,32918,41599,50,24,399,3083,13071,8883,10020,19697,1012,3997,1007,3136,1218,8101,3600,5571,1606,7999,2779,1607,8036,22695,23061,16211
2102600,48697,12879,25076,10742,12686,15397,20614,23,145,253,2187,7011,2542,6328,1366,580,769,746,2917,310,1915,5668,5529,867,6068,1521,1952,3595,11890,11642,8691
2102700,41968,10171,22775,9022,9820,17852,14296,36,107,674,1722,8627,870,5305,974,585,1124,316,601,38,1164,5594,7061,223,3528,787,2632,3492,11244,10164,6897
2102800,41407,9559,23142,8706,10578,15985,14844,15,219,457,2301,2758,863,5758,1221,488,1068,366,1505,167,1869,4393,9849,433,4223,1224,2230,3128,10564,11059,7097
2200100,113590,24320,61690,27580,28256,41582,43752,171,2212,896,4974,6912,4672,13461,3687,1857,2601,2228,4447,936,8356,7796,28389,1954,11274,3015,3752,13357,27518,29379,19016
2200200,55300,13182,29715,12403,15101,20717,19482,135,1682,337,3136,3528,2632,8677,1676,580,1276,865,2304,350,2690,4978,6468,1796,8727,1246,2217,6773,13624,13771,7950
2200300,55674,12867,29355,13452,15080,20858,19736,833,1950,536,2398,7335,895,5994,1417,507,1496,917,1544,378,1983,9006,9107,439,5284,951,2704,6438,13964,13369,9036
2200400,73402,17383,39502,16517,20683,28308,24411,158,158,542,3634,5055,2251,9285,1442,2074,2972,942,2709,1612,5611,6275,15396,1004,7576,1934,2772,8269,17568,17983,12199
2200500,36058,6983,18952,10123,10919,15269,9870,1518,150,354,1486,3981,1168,4332,683,235,1197,273,669,340,829,4695,8747,306,2238,554,2303,4854,9933,8970,5318
2200600,29581,5973,15689,7919,8228,12615,8738,1134,518,366,1719,1773,935,3769,589,271,956,183,662,166,1101,3203,6169,1370,1551,513,2633,3814,8273,7282,4239
2200700,65543,14961,35150,15432,16910,24933,23700,813,60,680,3765,3237,2038,8299,1479,650,1610,883,4017,858,3752,6260,15861,339,6301,1731,2910,7155,16194,16258,10975
2200890,134009,33273,72098,28638,29774,42140,62095,707,491,820,26636,12352,3033,13651,3153,1260,2567,1603,5354,627,5935,10435,17317,3902,15566,2474,6126,16328,32948,31633,19827
2201000,30652,6881,16021,7750,8694,12721,9237,253,297,330,1499,2250,1160,4967,1636,226,988,319,770,104,554,3025,7718,321,2245,579,1411,4005,7989,7457,4320
2201100,27860,6182,14596,7082,7361,10711,9788,439,1254,227,2662,1933,1252,3996,909,309,869,498,809,252,560,3452,4307,342,2156,505,1129,3400,7479,6626,4173
2201200,129826,33635,69226,26965,32287,44836,52703,90,8250,410,5104,8017,6589,17387,3730,2234,3774,2635,8797,2707,6327,8337,23211,1970,13857,3363,3037,13818,30630,30717,21026
2201300,61162,12445,33374,15343,13578,21030,26554,581,5218,422,3720,9115,2476,7165,2344,311,1378,2702,1582,392,2861,3940,7077,1805,4623,1255,2195,7958,17249,14936,8574
2201400,45422,9624,25247,10551,8348,12753,24321,565,213,1329,7671,7777,1235,3928,3320,175,726,476,710,41,1154,3225,4567,532,2811,756,4211,5776,12275,11209,6538
2201500,278775,68950,151565,58260,62876,86315,129584,72,898,1019,35431,12762,9639,29321,7864,5994,9677,3872,19269,5377,17940,24059,41823,4343,23513,7804,18098,30283,62911,66191,50440
2201600,49929,13441,27595,8893,11145,13643,25141,98,55,237,11732,7233,2097,5974,1641,876,735,909,1118,244,1924,3849,3550,738,4482,1694,743,5933,12161,11224,7170
2201700,29860,8838,15460,5562,8775,10545,10540,166,116,212,3019,3027,744,5402,443,252,715,1165,739,82,1295,4023,2742,341,3582,756,1039,3229,6898,6551,4344
2201800,54403,13870,28601,11932,15990,21943,16470,266,135,452,2337,3622,2415,7878,1797,563,1370,484,1173,360,2362,7213,11862,559,5909,1144,2502,6183,12878,13038,8434
2201900,46890,9005,26820,11065,7795,11805,27290,212,380,1287,5513,10022,3056,3965,3987,299,730,546,1337,532,2337,3730,3322,621,2490,730,1794,5454,12542,12010,7879
2202000,37609,7822,21012,8775,7389,12501,17719,418,1546,202,2508,2967,1002,4074,6545,248,741,319,799,347,1994,4154,4511,449,2596,815,1374,4509,10187,8997,6094
2202100,48873,11359,27091,10423,10368,15492,23013,137,4593,284,2977,4558,1649,6247,2637,286,984,1155,2813,462,2677,2655,7123,429,4677,1263,1267,5857,12810,11845,7002
2202200,87315,21307,46980,19028,22401,30123,34791,179,1469,326,6471,3064,4310,12298,3505,1239,2782,971,5326,1351,3657,7277,15456,1637,10726,2408,2863,8776,19168,21426,16638
2202390,223124,49344,119891,53889,51826,76921,94377,105,1486,1542,14905,12121,11558,32635,12090,2930,9526,4592,11264,3130,16644,10035,36787,5340,22383,6573,7478,26427,53101,55629,38623
2202400,195563,44092,106796,44675,47364,66162,82037,175,1414,234,4619,4564,3699,15241,7311,5716,6141,3195,14379,3624,14630,18875,28378,6925,41334,5802,9307,22787,42200,46783,39701
2300100,34675,7190,17140,10345,9029,14831,10815,1502,13,332,1244,3658,756,4944,1207,440,1168,325,567,365,853,4515,7628,263,2560,753,1582,2378,9721,9498,5888
2300200,49725,10096,24767,14862,13195,20497,16033,1283,28,464,2969,7457,655,7051,1058,362,985,488,1023,526,1679,6628,8493,2021,3906,1131,1518,3365,14256,13316,8692
2300300,70238,15911,35306,19021,17062,27432,25744,689,6,461,3913,2952,2563,9933,2741,941,1614,865,1971,1057,4333,8698,16305,1161,6014,1928,2093,4108,17716,18706,13797
2300400,61351,12208,31548,17595,12812,23609,24930,357,28,267,2692,2802,2378,8645,1391,703,1033,508,2193,1075,2777,5958,12801,507,4570,2161,8505,3577,15435,17102,13029
2300500,59021,11744,29345,17932,14230,24073,20718,995,11,201,4024,4736,1144,8900,1185,771,2046,593,3110,354,3429,6738,8711,1187,5406,2885,2595,3960,15419,15609,12289
2300600,51438,10905,27285,13248,10494,21210,19734,435,36,255,2891,5139,1755,6605,2638,524,1802,461,2403,1641,3388,5211,10077,401,3420,1133,1223,3624,13554,13736,9619
2300790,268663,60081,137278,71304,59508,90618,118537,989,87,971,13953,25525,10420,33160,7843,4415,15011,4088,16767,6757,13747,24527,44995,4543,26097,8745,6023,15904,59703,68864,64111
2400100,39462,9392,19937,10133,10193,15723,13546,72,361,72,1876,3497,1232,4701,955,595,774,611,1208,426,1407,4517,7996,556,4545,1125,2936,3046,10556,9784,6684
2400200,66339,15224,34627,16488,15299,23584,27456,134,46,236,3006,6373,2107,9721,4545,776,4901,657,1578,616,3800,5302,10827,915,5248,1814,3737,5593,16774,16506,12242
2400300,102964,24241,53951,24772,23235,31947,47782,520,59,126,10712,5570,3281,12382,1341,988,4626,981,9950,701,5642,12005,13206,1694,10513,4120,4547,9394,21468,23507,24354
2400400,58006,14629,27811,15566,15480,19403,23123,470,75,22,6041,3841,3088,8121,1268,674,1071,508,2940,124,3108,5849,9735,876,6017,2248,1930,4978,13028,13411,11960
2400500,398887,91688,208421,98778,86472,115382,197033,631,116,1387,25296,15056,12553,48646,13014,6563,24283,7144,30702,3798,32133,39277,65568,5663,29232,13396,24429,35416,80444,92801,98538
2400600,83131,21695,41250,20186,21573,26094,35464,144,159,83,6324,5110,3153,11518,5457,790,2575,1012,8391,256,3826,7210,11271,1687,8564,3141,2460,7088,17782,19489,17077
2400700,30188,7407,15364,7417,6613,10076,13499,987,99,76,1247,4267,811,3256,2544,208,386,203,676,20,1078,3240,4603,751,3311,995,1430,2674,6786,7180,6141
2400800,350319,69201,194363,86755,57062,95162,198095,6,0,2459,11390,11168,7514,15969,19119,5771,12088,5756,22273,3649,24226,53195,76259,7200,24128,11222,36927,33201,70278,84658,92981
2400900,180450,39378,98976,42096,32689,44489,103272,283,66,279,11807,8158,14897,17762,3970,4677,7982,3288,33522,3462,13186,13452,17161,3911,12887,4802,4898,16474,32678,40690,51230
2401000,491009,94539,271143,125327,81836,120173,289000,293,66,624,24732,12786,8447,45210,6530,11923,18315,12131,75044,7130,35343,42161,66991,8101,34960,23434,56788,48800,76675,100243,170752
2401100,331693,70676,177274,83743,64096,95055,172542,54,50,843,27483,7703,11047,40227,16996,4276,5898,6372,24215,1900,20209,49374,31700,3805,33381,13151,33009,37974,65977,73642,83424
2401200,268710,64712,139699,64299,57954,76568,134188,121,115,582,18920,13783,11522,34831,9987,2800,6491,5144,28625,3396,18063,17496,30141,7364,28177,10579,20573,25585,53481,62201,62731
2401300,61449,14466,29691,17292,14983,22703,23763,1245,23,170,4131,5910,2309,7237,2036,855,1496,593,2695,271,2827,6527,8686,1449,7066,2324,3599,6332,14531,14700,11420
2401400,73210,16858,36239,20113,18404,27961,26845,498,12,634,4040,4123,2381,8259,1569,822,1644,1243,2500,1008,2861,9237,12697,1604,10885,2551,4642,7387,17552,17751,13662
2401500,55824,13556,28566,13702,12594,16294,26936,108,0,1494,4199,904,912,6702,2206,258,786,575,9901,321,1976,6167,7653,710,6296,1781,2875,4764,11695,13126,12683
2401600,37311,10341,18422,8548,10192,12566,14553,18,12,620,3860,698,520,7001,1136,346,616,451,1582,210,1307,5023,4893,458,4769,1681,2110,3838,7930,8288,6914
2500100,56546,12449,27076,17021,14456,17838,24252,222,62,283,3268,3954,1256,6219,839,867,1918,563,2841,295,2376,6868,12543,1730,6178,2048,2216,4052,12745,14096,13204
2500290,306733,72032,153760,80941,76733,93797,136203,1009,128,2218,12755,25417,9972,31349,9606,3662,10344,3080,8640,4368,10874,48206,71289,6203,23846,9955,13812,27315,61159,73020,73207
2500390,2405208,556422,1243945,604841,505705,607054,1292449,5950,684,10893,130057,208139,98566,258063,56244,73945,87576,27027,218828,62009,122989,234939,405004,44407,191813,83116,84959,188552,414792,533400,712042
2503300,704501,172043,383035,149423,103948,136302,464251,45,6,1965,16458,9273,11805,39312,26331,20365,69136,14863,91739,9563,36887,67313,144698,12946,66667,23747,41382,56682,102149,140006,233621
2504790,100624,19799,48205,32620,22958,28537,49129,342,82,488,8747,2294,1820,14681,2180,1849,2300,1541,5181,478,4567,7706,18915,4147,13305,4179,5822,7828,21077,25360,26560
2600100,64130,14976,33119,16035,17746,22597,23787,686,1281,489,4670,5767,1394,8083,1167,635,1648,577,2030,383,1254,6090,12996,801,7509,2216,4454,3908,16084,17602,11560
2600200,42961,9155,22237,11569,12056,15684,15221,582,257,189,1912,5429,1088,5037,1375,612,1288,273,1048,68,1210,3345,5363,1358,5044,1905,5578,2988,11752,12327,6739
2600300,38651,8365,19778,10508,10676,15613,12362,421,403,258,2201,4824,1058,5905,760,446,929,310,1038,21,726,2376,6798,524,5122,1676,2855,2713,10575,11200,5798
2600400,53301,11744,27637,13920,12730,20360,20211,1103,263,299,3281,9625,895,5901,1108,732,922,526,1437,178,3107,3432,8011,1085,6604,2047,2745,3752,14255,14561,8989
2600500,66032,14434,33737,17861,14996,24999,26037,677,447,207,4107,6735,1801,8641,1051,1064,2474,700,2656,133,1687,5057,13228,846,9279,2358,2884,4462,16109,18371,12656
2600600,29737,6688,15135,7914,7481,11507,10749,1185,175,80,1512,6159,620,3906,735,268,1021,215,731,29,1316,2716,3353,239,2585,1024,1868,2388,7801,8004,4856
2600700,59254,14723,30796,13735,14096,20370,24788,372,47,105,2524,13868,1426,8205,615,410,973,310,1220,145,2382,4175,11982,652,5986,1693,2164,4519,14301,15998,9713
2600800,129528,34256,66347,28925,28343,42640,58545,3723,61,120,6071,42830,4861,10233,2924,982,1874,1079,4263,474,8963,12559,10668,1029,10091,4259,2464,10760,28898,31230,24384
2600900,43035,10225,22621,10189,8324,14150,20561,1784,27,37,2590,14301,2120,3364,1559,203,315,171,1261,110,3238,2908,2565,1504,2677,1202,1099,3638,10785,10949,7438
2601000,422023,112820,217207,91996,106109,133193,182721,1532,82,880,16887,66329,26983,36489,12065,5376,17528,4267,18236,8818,59900,25876,65924,4458,30205,13682,6506,32294,88339,102251,86319
2601100,56420,14228,28717,13475,16819,18560,21041,1918,35,278,2492,9809,901,6523,986,654,1412,281,1584,4,6618,7343,6210,445,3674,1418,3835,3798,13996,14783,9615
2601200,49174,12470,25511,11193,11298,18662,19214,894,375,198,2477,5985,1413,4669,1524,379,1392,349,1223,667,1688,6921,6553,516,7846,1306,2799,3210,12145,12992,8357
2601300,26475,6528,12999,6948,8177,10968,7330,431,105,12,1695,3216,732,4540,733,286,630,285,519,39,837,1947,3942,232,3586,934,1774,1953,7278,7121,3595
2601400,70865,16487,38061,16317,17578,22706,30581,211,58,273,3706,9456,2119,7862,820,656,1759,717,2589,3680,4115,6787,12750,979,6063,3605,2660,4685,16138,19212,14343
2601500,81679,21109,41985,18585,20644,28290,32745,275,46,569,2755,11187,2041,10503,1798,1625,2623,605,2605,405,8634,3996,16440,838,9243,2718,2773,5958,18801,21674,14137
2601600,34519,7561,17930,9028,8018,13055,13446,1611,77,680,1670,6349,1426,3817,868,471,1149,116,662,159,2000,2737,5424,183,2186,1036,1898,2338,9964,9338,5318
2601700,173421,43381,91094,38946,43863,61451,68107,483,103,144,7355,21026,6984,25370,4473,4544,4850,1769,6413,1248,11371,14152,32648,2055,16292,5421,6720,12889,39190,45637,32324
2601800,178924,40624,95604,42696,54635,44128,80161,609,52,650,4340,12308,3301,12584,5097,2762,5510,2367,8678,2603,7000,23775,49071,1240,11973,6161,18843,13568,35746,46505,42481
2601900,64826,17501,33124,14201,15003,21056,28767,908,100,103,3345,7425,3114,8201,5994,505,6131,648,2768,36,3401,4427,5108,584,5631,2546,3851,4474,14518,16562,11771
2602000,68423,15746,37203,15474,14375,22346,31702,613,51,150,2244,15406,1877,6587,1749,613,1554,329,2925,472,3749,5301,12488,646,6582,2524,2563,5322,16503,18175,12677
2602100,124393,34826,62903,26664,30655,38896,54842,1824,24,192,5655,19566,6225,12610,2471,960,6028,2076,5538,188,6771,13070,21276,1453,11959,4075,2432,8525,25182,30635,25225
2602200,34796,8062,17968,8766,7704,12585,14507,992,3,68,982,11338,1016,3137,1689,268,928,168,782,31,699,2522,4049,223,2941,1455,1505,2839,9172,9454,5269
2602300,31530,7360,16252,7918,7459,11782,12289,1183,19,797,1164,5592,757,2806,492,253,491,153,2405,782,949,3351,4150,200,3117,1299,1570,2831,7484,7953,5902
2602400,61559,13876,31674,16009,14511,21287,25761,605,91,1167,2537,13285,1803,5696,1850,534,1917,565,1528,169,3586,4908,7717,757,8541,1980,2323,5201,13941,16215,12326
2602500,37501,8767,19223,9511,9270,12931,15300,789,0,83,1476,8796,757,4300,594,521,1124,315,813,52,1323,5170,4335,303,2958,1513,2279,2583,9568,9954,6629
2602600,58762,14357,30626,13779,13018,17881,27863,129,74,4397,1949,9863,1544,6509,959,525,1342,494,1945,649,4727,4173,9017,430,4469,2211,3356,4192,13381,15718,11114
2602700,208914,57320,107842,43752,47690,58357,102867,194,33,483,4261,14637,5315,15503,4370,4996,3672,2264,16738,1392,8703,51640,46643,2599,15277,5606,4588,12063,33672,46590,59269
2602800,62257,18084,31080,13093,16460,19672,26125,173,46,51,4324,10839,2842,8463,1511,456,1855,990,5507,442,2448,3808,5709,881,7275,2431,2206,4109,13101,15189,11774
2602900,765416,188654,405151,171611,158308,216168,390940,883,225,514,26455,71502,42780,78083,10632,18390,40675,18238,109000,19375,68498,39564,113355,10045,60582,23680,12940,51397,138379,183175,203811
2603000,335226,81791,174158,79277,73999,101712,159515,658,67,294,17132,68533,11421,44720,10318,2504,6180,4004,31234,4883,18962,19623,43149,2516,29813,10418,8797,24968,69795,84450,74222
2603100,43062,9930,22660,10472,10882,14831,17349,95,4,853,2756,8623,1187,4997,1156,194,873,399,1249,42,1107,4107,7032,433,4474,1401,2080,3003,10525,11605,7999
2603200,736550,170267,395847,170436,146646,209893,380011,328,787,6471,21382,93003,28230,72828,42113,9675,28163,7814,55774,23921,40322,47299,124995,10230,70909,23425,28881,57603,146520,184208,177952
2603300,42637,10488,22122,10027,10395,13205,19037,348,14,1318,2066,7812,1826,4927,1449,492,741,255,2145,731,2449,3895,4777,532,4161,1254,1445,3043,9793,11073,8240
2700100,56412,14098,27464,14850,15116,17345,23951,1179,85,201,1720,6644,6184,5760,1614,665,1210,292,1186,393,1100,8593,9518,861,3930,1913,3364,3320,12962,16126,9906
2700200,45893,11171,22659,12063,12575,15892,17426,989,54,283,2663,5103,907,5585,1430,543,990,270,866,69,791,5461,7283,1752,4574,1325,4955,3080,10620,13293,7729
2700390,159508,39004,80394,40110,42332,51333,65843,669,4181,1887,7367,8726,3391,17066,9157,1540,4543,1517,5353,823,3691,16113,34374,4634,16063,5735,12678,9833,36468,46364,27839
2700600,48577,11715,24252,12610,13971,17231,17375,381,20,250,2543,4862,830,6049,940,622,1040,250,1030,102,1092,6061,9249,704,6708,1636,4208,2972,12089,13864,7937
2700700,51583,12282,25823,13478,14483,17748,19352,791,23,253,2925,5580,1654,7189,1048,567,2201,392,1548,165,1276,5716,9861,306,5177,1907,3004,3322,12387,15292,8300
2700800,62700,14339,30793,17568,16471,19928,26301,2304,51,689,3163,10222,3306,6632,1255,831,1728,420,1402,286,1207,6500,12022,625,4572,2080,3405,3899,14054,19651,10757
2700900,92074,24611,46145,21318,22899,28094,41081,1040,116,169,4717,11144,3456,14058,3283,1885,3344,963,3347,347,4087,8436,19270,857,6026,2650,2879,4982,19346,25293,17842
2701000,43623,11434,22685,9504,10982,12716,19925,486,99,745,3913,7734,2072,5047,1927,282,532,250,945,676,1283,4303,5820,307,3275,1523,2404,2646,10314,12055,7174
2701100,129976,32831,67789,29356,29752,35537,64687,364,0,450,8489,24993,6966,16937,4794,921,1774,1441,4630,602,5755,11561,17548,2860,9720,4998,5173,8562,26791,34247,27545
2701200,82727,22474,42661,17592,22049,22393,38285,651,81,239,4596,9565,2870,11457,1876,950,2911,912,3850,1578,2782,8143,12752,1972,8443,3348,3751,4870,15389,20978,19016
2701300,342779,75787,186624,80368,67705,80537,194537,102,27,1292,12184,29745,12985,25676,5260,6733,17270,4938,15893,22540,16808,37410,63753,6380,24177,11781,27825,21766,60885,86511,97830
2701400,961315,224489,529945,206881,188695,226751,545869,795,308,3635,30835,71791,50850,72455,21932,22141,72569,16690,103809,65493,61845,75910,150762,17735,68064,28495,25201,60981,167656,235886,272303
2701500,186163,43444,99750,42969,41772,47795,96596,852,169,586,9745,18704,11637,19819,10472,6401,12706,2204,8380,3446,8055,17690,24896,3457,13817,7126,6001,11659,35878,47830,47352
2701690,92387,22964,49092,20331,22047,25144,45196,190,89,256,7300,16719,5143,7945,6287,747,1622,651,3036,1158,3572,7928,8541,3281,10757,2957,4208,6277,18906,23437,20803
2701800,44091,11909,22284,9898,12739,12473,18879,636,8,961,3665,6430,1814,6038,1145,236,731,268,959,174,1442,5611,6193,636,4125,1541,1478,2662,10099,11695,7726
2701900,58859,13686,29202,15971,15081,18666,25112,2691,22,302,2564,13110,2374,6257,1927,593,1281,247,1263,511,1469,4836,11274,452,3298,1367,3021,3987,13331,17928,9927
2702000,48466,11260,23470,13736,13820,15588,19058,1112,19,302,2224,6809,2184,5587,2178,594,2483,365,1134,720,952,4836,8597,781,3612,1202,2775,2833,11224,14391,8758
2702100,50855,11349,24855,14651,13388,17362,20105,1862,68,338,2141,10462,2690,5475,1687,594,1868,174,1144,92,1109,5068,8480,246,3094,1344,2919,3941,11884,14911,8770
2702200,60761,17393,29399,13969,17266,18330,25165,941,68,164,2707,9632,2080,6830,1498,1543,1407,881,2104,428,1532,7412,11068,764,5164,2108,2430,3287,12045,15856,12180
2702300,55362,12884,27996,14482,13635,15916,25811,1020,200,792,2545,13021,2115,5521,1872,511,1108,297,1004,312,1076,6503,6334,1673,4242,1831,3385,3466,12656,15314,11042
2702400,55370,13072,28489,13809,13316,17527,24527,767,19,294,2152,14501,2197,6585,1323,627,2850,399,774,1076,2720,4703,5976,436,3567,1682,2722,4166,12703,15498,9931
2702500,96661,22198,51697,22766,17982,23886,54793,299,12,166,3987,7670,1442,9013,1475,1590,1111,666,1703,496,3367,5774,44266,1078,7117,2467,2962,4863,16695,26787,26118
2702600,45335,11767,20945,12623,13152,13554,18629,1353,44,107,1564,8337,1757,4707,2090,861,1089,160,682,1102,907,6240,6738,541,3610,1017,2429,2416,9741,12363,9048
2800100,66211,20109,34550,11552,21242,26104,18865,119,8,200,2552,4587,3894,10980,10052,298,1041,588,1147,246,7083,4427,6007,1082,8267,1309,2324,7245,14696,15379,8782
2800200,44447,10592,24060,9795,11248,19580,13619,286,70,436,1782,9772,1117,5309,3104,361,1220,468,713,114,3893,4580,5576,169,2831,701,1945,4805,11130,11190,6730
2800300,35958,7013,20191,8754,9747,15906,10305,1156,55,309,1204,2730,1024,4026,876,396,901,266,863,128,2314,4524,4957,166,7571,581,1911,4608,9168,9667,5502
2800400,49417,13065,26015,10337,13569,19933,15915,748,31,357,2067,10644,763,6002,972,470,1005,469,1418,98,1685,7199,6921,335,5442,799,1992,5074,11293,11750,8235
2800500,81675,20399,45075,16201,19881,35903,25891,114,3,440,2377,21837,2591,9637,3804,1557,2113,568,2133,864,6673,4285,12389,481,6379,1367,2063,8972,19696,20327,12281
2800600,64278,15942,33943,14393,17988,24212,22078,749,283,681,2274,9084,1573,7899,2187,602,1098,907,1405,526,2670,11529,9166,605,7230,1349,2461,6658,14689,15584,11405
2800700,39726,8602,21348,9776,11664,17078,10984,1079,29,333,1472,7238,1080,4934,972,381,914,354,693,174,2759,4389,7006,209,2836,735,2139,5115,10165,10143,5701
2800800,40646,8227,21970,10449,11535,18057,11054,1766,21,181,896,3692,1399,5232,2088,350,995,425,824,401,1605,5181,7228,448,3373,1254,3287,5343,9990,10559,6527
2800990,219914,47787,122380,49747,53738,82541,83635,839,571,1410,7897,18156,6189,23109,7341,3687,9494,2765,10256,3921,14514,22720,42326,2190,20385,4819,17325,22192,47976,57915,44044
2801300,74895,18921,39960,16014,20814,27992,26089,334,531,269,4271,4580,4638,11509,5306,462,3010,1156,1960,834,5303,5434,12002,621,7914,1538,3223,7607,17017,18957,12393
2801400,37920,8434,20549,8937,8723,18500,10697,1419,110,483,3081,8758,631,4488,1081,291,693,148,456,165,990,4208,3769,220,3001,486,3442,5018,9734,9591,5143
2801500,41134,9173,22149,9812,11898,17124,12112,502,187,337,1487,3781,1385,5887,1108,341,1105,482,796,727,3051,4382,8231,246,4513,890,1696,4667,9809,10997,6488
2801600,53251,11460,28170,13621,14688,22725,15838,1026,431,1358,2199,6309,1868,7398,3342,647,1555,469,1016,240,1444,5713,9022,595,4687,1079,2853,6378,13138,14141,8134
2801700,43202,9734,23259,10209,10763,18982,13457,961,1268,392,2683,9224,1208,4755,1563,301,850,423,781,706,746,4557,6852,208,2972,613,2139,4967,10843,11177,6481
2801800,70249,19442,36717,14090,20774,28172,21303,380,247,664,3446,4783,2086,10623,2966,564,2116,872,1879,1432,3991,7454,13512,826,8130,1492,2786,6932,15193,17013,11669
2801900,32480,7544,17341,7595,8717,12656,11107,412,198,462,1451,2154,597,5238,578,268,840,236,2131,14,1435,4326,4346,285,4613,593,2303,3173,7423,8279,6061
