puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
3704500,38531,10736,19787,8008,12100,16241,10190,42,2,335,1810,879,358,6605,710,238,712,743,1874,284,3920,4081,4864,483,7160,1067,2364,4197,8884,8970,5744
3704600,36651,8226,19849,8576,8051,13502,15098,482,22,215,5739,2874,2945,3489,901,358,358,756,1880,208,2659,5389,3112,577,2948,1212,527,3886,8636,9073,6830
3704700,89273,23191,47071,19011,24572,30853,33848,44,0,124,3616,2745,2181,12442,1872,3129,3267,1737,7402,428,4781,5210,17271,1482,14242,2914,4386,8225,18512,21645,17700
3704800,31176,6683,15406,9087,9341,12171,9664,202,7,1051,2269,1475,834,4399,641,322,419,812,1143,3,2021,3059,3835,1444,4670,787,1783,3105,7242,8168,5978
3704900,27504,5445,14753,7306,6572,12628,8304,1041,1,52,1418,8372,597,2741,772,58,359,224,357,43,1937,2494,3656,40,1468,458,1416,3911,7310,7219,3619
3705001,66777,16230,36136,14411,19007,24826,22944,7,0,145,1671,900,1096,11636,819,985,1233,1001,3508,364,3317,5661,18263,802,9242,1700,4427,7279,14602,17298,11368
3705002,28681,6326,15465,6890,6692,10893,11096,277,0,226,2028,4453,956,3407,2874,97,383,373,1593,30,2196,3143,1644,326,3393,883,399,3613,7381,7412,3949
3705003,14744,4067,7581,3096,4606,5623,4515,0,0,4,1058,1292,373,2544,530,66,199,244,1130,71,836,1743,1661,177,2332,483,1,1824,3345,3517,1991
3705100,37591,8633,20049,8909,10582,16502,10507,235,3,152,1334,6838,964,4436,675,159,434,149,607,152,2723,4523,7713,87,3669,436,2302,4976,9586,9695,4701
3705200,32848,7381,17766,7701,8670,14302,9876,411,124,166,1359,6647,698,4580,713,118,341,292,533,89,1817,3951,5138,187,2644,560,2480,4212,8598,8284,4373
3705300,41983,9197,22797,9989,9291,16179,16513,1049,36,43,2927,9752,1551,4183,984,177,503,264,955,50,2442,4850,4056,204,3282,1084,3591,5125,10498,10349,6814
3705400,33768,8245,18277,7246,8025,10710,15033,43,17,246,5284,4304,2473,4619,2040,350,552,326,2421,134,2378,2497,1678,608,2386,1215,197,3440,7545,7888,6650
3800100,113657,28801,60325,24531,21392,25809,66456,764,19537,2378,8049,3099,6563,11463,7945,1232,3114,2228,3305,263,2697,8871,12001,2235,8986,3000,5927,9773,28032,29912,17139
3800200,51496,11258,25194,15044,12881,15998,22617,1197,308,362,1935,6824,3410,5374,1108,686,1723,389,1122,193,665,7060,8343,1754,3722,1240,4081,3514,12784,15023,8917
3800300,71609,17455,36939,17215,16803,20174,34632,388,334,453,4131,1698,3224,9041,1806,986,3007,679,4253,1860,2774,6022,14672,1735,6505,2393,5648,4769,16356,19444,13585
3800400,54174,14652,26116,13406,13949,15863,24362,1587,144,449,2792,4637,2735,6956,1922,597,1615,557,1872,207,1681,7090,10112,1005,4963,1348,1905,3598,11929,14274,9721
3800500,118398,33822,61616,22960,27303,35212,55883,316,12,177,7107,9303,8285,13358,4736,3198,8439,1935,6314,3229,5617,7549,19776,2565,10526,3485,2471,7684,24139,30016,22737
3900100,47875,10922,24139,12814,11402,17429,19044,1090,60,281,1660,15364,1524,5281,1769,521,1256,236,686,72,1264,4280,6022,243,3360,1418,1488,3497,13699,12501,7256
3900200,44388,11310,21998,11080,11772,14986,17630,920,38,147,1710,12467,1544,3617,976,338,557,333,784,88,1540,6518,5435,550,4090,850,1886,3014,11248,10882,7934
3900300,88661,24389,44508,19764,26262,29642,32757,187,158,75,3761,6905,3772,10728,3230,664,3237,862,5258,2483,8799,5380,17251,1139,10315,3270,1187,5919,19161,22084,17108
3900400,61816,15458,31231,15127,17560,20815,23441,41,7,227,2742,5882,2159,8695,2158,542,1243,932,1605,2326,5337,8002,9901,771,6872,2299,75,4809,14066,15459,12024
3900500,61741,13118,33613,15010,11132,18725,31884,16,5,297,2081,12807,2230,2267,1314,1055,932,615,2728,1913,3215,3389,14585,2273,3664,1623,4732,4794,14285,16859,12685
3900600,50632,11964,26558,12110,11511,15730,23391,127,147,821,4209,10641,2349,4791,5262,798,588,468,1217,129,1657,3819,5512,732,4309,1767,1289,3959,12909,13142,8658
3900700,61856,14661,31392,15803,14930,23337,23589,549,149,190,2089,16435,1733,6657,1371,716,1152,678,1112,594,1591,4753,9125,2059,7390,1609,1904,4739,17181,16049,9226
3900801,40959,8576,20936,11447,10194,14313,16452,46,25,379,1802,6041,1525,4708,870,599,588,425,940,1041,1360,5114,9139,315,3208,1184,1650,3203,9846,11335,7999
3900802,57960,14555,28967,14438,15598,19975,22387,1136,9,169,2881,10582,2184,7615,1622,293,1058,398,1525,323,5152,5580,5935,988,5908,1904,2698,4568,14146,14510,10181
3900901,50609,13797,25086,11726,14909,15881,19819,116,0,49,1610,1854,2324,9203,733,3125,2288,684,4864,1386,3318,2603,7418,1008,5862,1556,608,3225,10318,12175,11094
3900902,64341,15155,31945,17241,17385,20969,25987,0,18,127,1957,5972,2166,7640,4886,1436,2223,1135,3881,675,3939,4489,10034,1908,6852,2342,2661,4392,13939,16355,14500
3900903,73372,18460,37476,17436,18100,23751,31521,15,9,211,3159,5212,4720,7416,1349,1857,6823,1407,5556,2442,12318,2870,6544,1251,6768,2617,828,5013,15578,17832,16489
3900904,46535,11782,23045,11708,13302,15655,17578,0,8,3,947,4355,1461,6822,1216,1594,3559,614,1162,3018,4801,2601,6158,657,5214,1565,780,3419,10240,11515,9579
3900905,39303,7951,21230,10122,7514,14361,17428,8,4,132,1078,7313,2296,2744,4757,198,3602,944,730,87,1447,2157,7453,147,2825,1058,323,3422,9159,10405,8366
3900906,157124,30233,86787,40104,27620,39082,90422,29,305,1602,3821,8781,6419,5045,4114,3447,10224,1920,21507,8067,10272,13737,18452,6955,13153,4680,14594,11345,31638,40332,43576
3900907,77098,15668,41086,20344,15584,24386,37128,22,2,301,6672,12663,9564,6902,3204,871,1025,2289,3308,1171,6682,4552,9887,889,3034,1821,2239,6598,19173,20373,15286
3900908,91615,16973,51587,23055,11849,25773,53993,1,4,514,950,4981,1907,2346,545,553,218,902,992,789,1291,9532,58425,1292,4182,1929,262,6246,16490,24555,27351
3900909,34410,8571,17111,8728,10391,10873,13146,2,32,50,756,4736,819,4941,220,570,493,714,1529,95,720,5262,7260,352,3636,1280,943,2748,7416,8324,7351
3900910,118886,26009,62496,30381,24002,34520,60364,16,59,161,1749,13767,7307,11039,2370,1491,11912,2703,7801,9917,6960,6631,18533,2617,9044,3375,1434,8035,24202,29988,30652
3901000,39868,9744,19228,10896,11271,13315,15282,9,66,142,1883,8469,2022,4377,530,354,908,411,1366,78,3492,4146,4665,846,4302,1107,695,3045,9316,9910,7853
3901100,51498,12544,25432,13522,12274,16935,22289,963,116,813,2248,12534,1805,6653,505,678,741,315,1500,1203,1760,3518,6588,521,5030,1796,2211,3863,12305,12736,10050
3901200,38199,9285,18919,9995,9571,12787,15841,258,72,90,2253,7567,2306,4235,704,302,657,256,1658,423,1926,2668,6251,463,3090,1523,1497,2695,9182,9510,7527
3901300,29527,6580,15019,7928,7882,10949,10696,120,46,153,1161,7639,790,2735,605,350,432,157,970,63,1069,2578,5587,184,2811,981,1096,2346,8191,7711,4699
3901400,34195,7395,17069,9731,9014,11998,13183,229,102,90,2026,6419,2063,4344,2927,233,483,216,646,335,1317,3179,4339,438,2877,1064,868,2632,9874,8918,5376
3901500,85133,20144,41887,23102,24641,31275,29217,12,74,513,3949,7427,4024,10073,2014,1114,1789,912,2743,1272,6465,7080,19460,1398,8984,2711,3119,6543,21529,21278,15639
3901600,45365,10637,22161,12567,13561,16300,15504,19,60,269,1578,6038,1140,6663,1327,432,975,649,1205,471,3484,3251,9141,386,5351,1536,1390,3567,11692,11648,7821
3901700,54392,13514,27235,13643,13814,17744,22834,164,337,94,2006,10163,3299,6441,1716,601,594,491,1787,867,1295,8943,5883,517,5784,1707,1703,3831,13260,12966,10821
