puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
2700900,91803,24860,46332,20611,22793,29693,39317,978,153,176,4819,11492,3478,13644,3245,1611,3625,1015,3179,414,4004,8400,18837,782,6361,2701,2889,4872,19339,24995,17737
2701000,44362,11827,23048,9487,11443,13619,19300,433,95,750,4404,7691,1933,5430,1912,675,503,215,994,704,1359,4339,5685,372,3053,1479,2336,2546,10544,12129,7316
2701101,33253,7517,17829,7907,7794,9143,16316,266,0,228,2303,6305,1851,2540,890,394,958,211,608,257,1438,4487,3249,481,2340,1163,3284,1987,7241,9315,7193
2701102,56693,12865,30960,12868,11351,15278,30064,39,0,235,2669,13456,2551,7116,2126,435,720,766,1993,640,2674,3561,10101,636,4152,1939,884,3808,11780,15252,12988
2701103,35113,9770,18130,7213,8962,10557,15594,124,0,0,3696,4406,2218,4583,1456,63,582,373,1798,10,1692,2804,2904,1621,3518,2076,1189,2206,7502,8831,6804
2701201,46589,12122,24144,10323,12437,12924,21228,193,13,140,2932,6145,1924,6492,994,505,1472,593,2279,1030,1298,4403,6116,1092,4703,1647,2618,2499,9195,12119,10654
2701202,36562,10583,18971,7008,10238,10684,15640,505,64,117,1537,3458,888,6092,1001,438,1711,372,1500,653,1448,3595,5909,829,3846,1472,1127,2112,6618,8616,8633
2701301,73022,15813,40305,16904,13026,17604,42392,32,0,115,3172,18169,4542,5965,1394,2263,2112,989,3814,2392,4877,6762,7250,1190,4155,2565,1264,4272,13671,18944,20322
2701302,74120,19994,38105,16021,18716,20598,34806,0,3,285,4078,4036,2247,10165,1967,1057,3854,1474,4314,1544,4606,9810,12553,677,7058,2358,2034,4435,13271,17924,18496
2701303,102151,18141,58796,25214,15493,18249,68409,36,32,509,2669,2892,2240,2575,948,3481,8931,973,4222,16551,3060,6979,17929,3166,6515,2641,15802,5734,16911,26806,34559
2701304,96482,23833,51318,21331,24001,28483,43998,3,0,384,2411,4676,4481,9048,1459,437,2589,1496,3852,1909,4772,13889,24472,1150,7119,4095,8240,6877,17065,23507,25200
2701401,42673,11361,22057,9255,10692,12040,19941,288,50,71,4171,5081,3047,4365,2586,620,1230,719,2360,580,1677,3947,2944,1245,4590,2119,983,2531,8795,10693,9293
2701402,68855,14621,38883,15351,10870,17035,40950,171,47,9,2534,12629,10254,4918,952,876,3407,1261,4934,2455,7618,6084,4413,963,2698,1656,976,4250,13081,17902,19001
2701403,58766,13947,32268,12551,12368,16546,29852,84,196,323,2751,9754,3289,6840,1584,301,2103,596,3004,2741,2194,5758,8754,534,4513,1937,1510,3857,11560,15392,14010
2701404,75546,17042,41398,17106,15317,18856,41373,15,0,128,4120,9218,3707,6918,2200,1074,4397,1119,6799,5409,4808,3225,14111,638,3967,2187,1506,4783,14135,19616,19970
2701405,95356,27067,48967,19322,22976,24525,47855,22,4,166,2734,10358,6223,3935,2294,1434,2441,942,5226,1526,2871,28646,15280,664,6726,3541,323,6197,15835,21328,24929
2701406,66461,14515,38388,13558,13407,19365,33689,16,0,67,1069,2143,1544,3158,1901,1594,4973,581,1646,4865,2308,3896,29257,640,4209,1586,1008,4883,11459,16916,18688
2701407,187198,42396,108539,36263,30867,36558,119773,163,0,2659,3843,1721,2972,8590,2216,9096,24524,2598,37252,12450,9219,6403,20150,6520,19161,5741,11920,10766,29177,44103,60756
2701408,104691,24685,56927,23079,24765,29178,50748,8,0,44,3378,4694,4227,9283,673,1626,8586,2950,8816,1849,8703,4913,30718,2191,6763,4227,1042,6345,17798,26159,29704
2701409,114733,24792,66110,23831,18855,24279,71599,29,0,7,2867,11965,8793,13213,960,3535,13896,3156,20301,3411,9337,5663,7186,1714,4302,3039,1359,6172,19256,28581,35932
2701410,126174,28657,69872,27645,26488,32953,66733,4,0,0,2503,5639,8092,13803,7747,1783,6542,2965,12358,11398,12929,5421,14890,2554,11060,3040,3446,8095,21436,30948,37038
2701501,93950,21097,51878,20975,19459,24459,50032,522,16,156,4493,6846,7125,8440,6745,5757,10077,1215,4785,2131,5366,5340,11857,1067,5762,3891,2359,5976,17623,24033,25221
2701502,42948,10607,22538,9803,11243,11223,20482,376,58,308,2943,6601,1433,3944,3171,469,779,473,1191,318,1653,6298,4179,1081,3905,1505,2263,2511,8881,11163,9786
2701503,53907,14182,27792,11933,13571,15200,25136,22,144,105,2852,5710,3015,9877,1518,782,1559,775,2236,1118,2086,5419,7912,1018,4357,1900,1502,3292,9963,13539,12931
2701600,43169,10567,23650,8952,10077,12177,20915,73,65,185,4446,4704,2780,3909,1459,398,808,285,859,134,3188,3113,3910,1938,6324,2028,2563,2905,9192,11309,9196
2701700,43851,10324,23692,9835,10342,11168,22341,174,0,61,2477,10333,2014,3481,509,380,1007,420,2170,994,1245,4763,6106,1326,3698,1115,1578,2619,8883,11375,10650
2701800,42817,11648,21947,9222,12299,12579,17939,626,2,955,3990,6223,1798,5905,1161,254,785,290,964,135,1423,5095,5152,632,4412,1514,1501,2504,10139,11155,7371
2701900,58953,13766,29645,15542,15817,19202,23934,2739,41,312,2934,12721,2378,6473,1902,556,1309,261,1286,512,1411,4827,10985,473,3244,1541,3048,3872,13517,17733,10065
2702000,49777,11763,24341,13673,14044,16648,19085,1516,42,321,2409,7602,2456,5921,1881,592,2408,366,1108,802,815,4743,8326,775,3761,1186,2747,2798,11558,14841,8817
2702100,51408,11868,24983,14557,14157,17784,19467,2114,60,323,2345,10129,2500,5765,1762,538,2077,187,1036,108,884,4992,8782,284,3247,1357,2918,3901,12039,14906,8694
2702200,60260,17203,29329,13728,17494,18742,24024,1039,69,150,2943,9745,2124,7163,1410,1373,1305,703,1776,462,1824,7304,10735,659,5140,1979,2357,3199,12089,15733,12036
2702300,58182,13397,29819,14966,14483,17908,25791,1126,218,793,2750,12421,2254,6054,2143,502,1201,324,1042,299,1109,6521,8056,1671,4471,1862,3365,3618,13355,16129,11683
2702400,55526,13248,28594,13684,13866,18194,23466,790,24,311,2120,14392,2234,7176,1330,619,2772,413,774,962,2686,4705,5896,467,3449,1721,2685,3899,12894,15548,9937
2702500,97496,22541,52236,22719,19171,26448,51877,301,15,159,4031,7614,1487,9842,1667,1629,1059,616,1557,637,2668,5882,44135,1075,7479,2689,2954,4769,16633,27212,26341
2702600,45406,11852,21122,12432,13580,14291,17535,1345,34,106,1597,8264,1563,4861,2147,886,1106,134,679,1040,925,6239,6649,667,3652,1071,2441,2273,9841,12337,9103
2800100,64585,19669,33837,11079,21452,25590,17543,132,5,190,2294,4580,3856,10775,9147,336,970,528,1149,134,7372,4353,5972,1023,8176,1268,2325,6795,14307,15132,8682
2800200,43796,10262,23873,9661,11174,19622,13000,271,69,415,1786,9807,1177,5367,2946,405,1112,446,705,112,3464,4613,5398,187,2766,629,2121,4742,10924,11191,6677
2800300,37062,7398,20860,8804,10274,16514,10274,1189,65,319,1288,2903,1022,4115,768,442,953,276,958,127,2426,4685,4990,162,7873,530,1971,4593,9421,9986,5664
2800400,48185,12753,25577,9855,13487,19988,14710,736,32,380,2104,10068,802,6034,910,481,1024,474,1381,63,1419,6761,7056,338,5474,677,1971,5002,11060,11266,8104
2800500,81845,20421,45624,15800,19920,36855,25070,123,0,433,2201,21913,2398,9724,3812,1576,2058,604,2078,819,6777,4336,12848,532,6201,1323,2089,8793,19834,20571,12226
2800600,64050,15938,33878,14234,18548,23918,21584,677,317,685,2315,9019,1608,7981,2254,627,1080,939,1362,430,2582,11583,8861,616,7454,1305,2355,6588,14588,15621,11315
2800700,39781,8379,21815,9587,11440,17712,10629,1036,27,308,1464,7319,1109,5176,905,388,922,353,633,164,2708,4395,6888,193,2858,813,2122,4974,10316,10257,5855
2800800,41736,8827,22556,10353,12377,18571,10788,1814,17,184,908,3767,1457,5435,2190,397,1051,458,835,427,1681,5242,7190,508,3663,1292,3220,5295,10217,10927,6470
2800900,45631,11356,25756,8519,10326,17908,17397,302,253,253,1669,9642,961,5209,1199,479,1968,403,2365,942,4420,3444,5198,433,3967,910,1614,4753,10400,11384,7738
2801000,46068,11862,24696,9510,14243,16812,15013,4,35,70,2720,1755,2448,7663,2637,1329,2884,755,2484,693,3089,2716,5679,389,5834,1470,1414,4578,9889,11646,8093
2801100,100309,18912,57411,23986,21760,37948,40601,18,130,1021,2603,1870,2395,7161,1550,1989,3891,1307,4606,2368,5753,13100,27830,900,6661,2051,13105,9026,20450,28123,23798
2801200,29103,6388,15829,6886,8127,12193,8783,585,124,72,1203,4779,398,3438,1641,227,514,287,828,72,1403,3104,3957,526,4103,497,1345,3500,7155,7688,4372
2801300,73951,18800,39588,15563,21156,28084,24711,248,493,268,4066,4360,4801,11470,5203,566,2918,1164,1982,879,5373,5397,11534,726,7776,1507,3220,7313,16668,18730,12440
2801400,37833,8479,20676,8678,8956,18932,9945,1411,202,545,3064,8588,611,4423,1144,301,717,145,482,163,919,4120,3590,255,3075,491,3587,5004,9703,9531,5116
2801500,42434,9696,22866,9872,12397,17886,12151,581,191,387,1713,3895,1359,6349,1072,355,1181,485,776,752,3318,4402,8122,227,4599,883,1787,4594,10198,11170,6776
2801600,51915,11013,27911,12991,14504,22885,14526,1092,409,1204,2108,6249,1775,7425,3123,585,1472,442,948,267,1391,5636,8837,580,4667,1122,2583,6192,12944,13760,8006
2801700,43046,9694,23338,10014,10569,19581,12896,883,1308,378,2713,9019,1215,4896,1550,361,829,392,778,735,744,4552,6720,165,3018,662,2128,4902,10864,11223,6363
2801800,69869,19257,36956,13656,21157,28261,20451,380,296,700,3295,4911,2264,10612,2652,562,2158,852,1868,1213,4232,7702,13430,824,7766,1433,2719,6809,15172,16781,11850
2801900,31236,7294,16789,7153,8713,12225,10298,451,164,479,1319,2088,585,5186,522,273,802,242,1903,23,1488,4070,4090,303,4352,513,2383,2966,7000,7977,5999
2802000,84627,20683,46282,17662,22771,36068,25788,9,13,840,3870,3153,1631,12229,2030,1032,2330,1305,2738,990,5013,5114,13422,1475,22169,1841,3423,8987,18614,21999,14344
2802100,48161,10213,27591,10357,10145,14965,23051,22,41,563,3781,12696,508,4908,623,697,1121,560,2169,339,2104,4459,5997,441,4378,1051,1703,5194,11559,12704,8491
2900100,35560,8403,17875,9282,10386,14364,10810,1580,79,450,1104,5361,1593,4293,693,668,1094,191,638,271,756,4954,5881,186,2518,865,2385,2618,10085,8740,5714
2900200,54770,13758,28772,12240,13151,20247,21372,53,45,465,2420,11323,1960,5783,1795,561,1997,414,1761,375,3647,3532,8897,884,4284,1393,3181,4568,13841,13684,8919
2900300,41833,10017,20670,11146,12944,16719,12170,551,146,531,1786,5267,1877,5399,1140,541,1276,214,1063,200,797,5661,7891,699,3738,1094,1962,3191,11636,10273,6716
2900400,37506,9201,19200,9105,9827,15277,12402,734,164,320,2652,6231,1533,4766,1717,308,1070,198,697,184,1290,4058,4710,422,2765,1056,2631,3262,10540,9109,5394
2900500,78544,17803,42413,18328,17485,32853,28206,466,178,1337,3971,6202,2280,8055,1911,1315,2508,472,2515,1209,3046,5399,8670,1077,5068,2029,20836,5935,20178,19774,14854
2900600,95836,27196,48652,19988,25627,32182,38027,187,56,615,3654,3989,2736,10397,1557,1644,5320,1343,4140,3148,4528,15024,19383,1584,10545,2597,3389,6624,19609,21497,20910
2900700,49979,12038,25400,12541,13931,21587,14461,695,47,641,1923,8227,1934,5830,1587,740,1396,389,1122,927,1335,5788,8824,378,3975,1506,2715,4653,13386,12359,7543
2900800,33825,8799,16723,8303,10342,13804,9679,461,48,210,1943,3363,1019,4157,1062,321,957,287,748,123,883,6094,5743,247,3132,767,2260,2615,8555,8015,5841
2900901,53372,15073,27483,10816,13825,17023,22524,36,77,145,2195,10691,2612,6737,3382,495,830,532,2894,441,1340,4350,6072,1770,6067,1312,1394,4256,12526,12772,8745
2900902,52287,14092,27626,10569,12049,16271,23967,44,1,32,2072,3602,3301,5446,1359,340,1527,1067,9425,558,5273,3406,7026,1538,4178,1222,870,4420,11231,12290,10254
2900903,49877,13239,26051,10587,13417,17625,18835,79,40,370,2060,4037,2965,6893,3418,567,1629,1290,1877,939,6445,3709,4051,1524,5822,1311,851,4349,11061,12085,9143
2901001,183066,37404,102960,42702,33445,51972,97649,62,29,2129,9012,8290,9371,8469,7379,6092,18728,3404,20635,6242,10644,9438,30196,4263,17547,5213,5923,15687,38959,45729,45287
2901002,38401,10899,18785,8717,12458,13958,11985,20,4,310,1959,1258,988,9040,864,1105,1031,379,1148,151,1855,3553,6664,457,5104,1481,1030,3431,8807,8997,6267
2901003,40947,11525,20592,8830,12256,14009,14682,96,21,581,2948,3916,1339,7218,1105,560,1892,466,1152,147,1868,4815,5313,526,4816,1142,1026,3184,9251,9888,7099
2901004,44249,12192,22514,9543,12657,15470,16122,12,6,328,2558,2315,2105,6917,835,928,1893,764,2546,886,2578,3677,7771,726,4500,1480,1424,3298,9551,10544,8664
2901005,80237,16811,44411,19015,14103,22845,43289,6,22,151,4060,7589,2054,7161,1995,1899,1619,1107,11703,1597,2975,4114,12331,1191,4360,2487,11816,5875,18810,18991,19750
2901100,31398,8587,15606,7205,9718,11891,9789,587,84,569,2220,2071,932,4656,2672,175,894,171,951,108,1656,3649,4449,439,3397,567,1151,2664,7826,7365,4956
2901200,33095,7690,16823,8582,9580,14029,9486,1273,72,386,1550,3929,1126,4469,929,343,1254,203,812,118,660,3785,7162,294,2814,763,1153,2807,9666,8196,4736
2901300,29395,7469,15031,6895,8476,13442,7477,273,15,217,989,6607,1406,4065,457,232,775,193,534,66,984,3653,4831,274,2360,571,893,2696,8513,6980,3737
2901400,36227,9313,18257,8657,10881,15937,9409,249,40,259,2589,2131,737,6476,754,344,1053,596,1071,68,1682,4316,4411,914,6323,906,1308,3265,9878,8717,5054
2901500,34614,8597,17726,8291,10314,14359,9941,69,290,233,1208,5408,1246,4323,1833,244,992,327,648,247,696,3900,7305,570,3202,778,1095,2839,9492,8587,5099
2901600,38791,9629,20029,9133,10022,15386,13383,129,59,485,2606,9816,943,4632,1358,690,1117,647,1270,345,2075,3232,3530,439,3439,1054,925,3258,10540,9819,5545
2901701,34844,8619,19254,6971,8021,10905,15918,58,12,216,2077,2125,1162,3084,426,3267,5084,557,1619,400,1925,1976,5342,905,3274,1122,213,2498,7290,8301,8136
2901702,50760,14999,25738,10023,13727,17379,19654,34,33,94,3558,9609,1910,7886,2453,273,1036,535,1839,103,2974,4421,4672,782,5895,1444,1209,3912,11810,11933,8106
2901703,65847,18871,32849,14127,20046,22014,23787,59,0,451,3751,4360,3216,9435,1772,767,2197,851,2384,1100,4591,7546,8982,1349,9108,2383,1545,5125,14581,15238,12032
2901801,19286,4765,10029,4492,6310,7375,5601,19,39,23,396,842,177,2845,149,717,572,360,204,21,528,2134,7582,62,1596,461,559,2005,4574,4904,3038
2901802,99771,20812,53556,25403,19516,28670,51585,89,0,214,3385,19886,8045,11820,11795,2280,3073,817,2736,3332,6356,5034,10731,594,6186,2269,1129,8446,23223,25935,21355
2901803,61006,12764,33580,14662,13706,20178,27122,9,1,543,5251,5558,4484,5081,2128,1467,2026,1185,2685,3988,4519,4532,8578,496,4109,2174,2192,5869,14708,15521,12144
2901804,118366,25709,66361,26296,23354,34323,60689,51,141,130,6009,6455,11512,9799,1813,3023,11106,1723,13675,5937,14518,5320,12321,1213,9387,3201,1032,8846,24275,30103,29433
2901805,160531,34617,88814,37100,31924,47137,81470,53,0,129,3354,2398,3428,14155,517,6216,14350,4723,13232,13178,15919,14084,32929,3376,10415,4541,3534,10906,30977,40433,43598
2901806,46280,12785,23351,10144,12985,15135,18160,35,2,223,1562,2118,1173,8149,249,1020,1870,1122,4455,305,2325,2495,10155,1088,5416,1391,1127,3238,9132,10983,10142
2901807,67243,16742,34117,16384,19239,22797,25207,6,23,343,5438,3027,3366,9697,1436,451,2286,1053,4774,518,3340,6971,9519,1585,9800,2642,968,5156,14795,16628,13922
2901808,70785,19065,36062,15658,18516,22602,29667,54,174,345,5532,4564,4318,10845,2708,1235,3114,1062,3985,2000,4741,3506,10549,2529,7397,1849,278,5018,15756,17264,13682
2901901,127838,24287,72689,30862,23531,36337,67970,295,4,196,1404,6335,2983,2674,4957,5212,13214,1657,13788,5721,8497,4296,27008,5828,11918,3264,8587,10937,27475,33720,31419
2901902,102000,21787,55860,24353,23369,31571,47060,2,0,1461,5459,12378,6118,5697,2373,719,1680,763,4608,3826,6502,9516,24400,1296,10033,4351,818,8991,22586,25511,23125
2902001,24448,7134,12389,4925,7418,8892,8138,30,0,140,2226,2625,1334,3557,421,350,625,308,661,59,1817,3314,1901,210,3556,866,448,2023,5934,5590,3767
2902002,25357,6318,13506,5533,7998,9047,8312,58,149,383,1983,1596,588,3585,643,175,617,187,633,41,1461,3705,4859,198,2435,1090,971,2091,6387,6554,4007
2902100,44660,11259,23339,10062,12730,19085,12845,111,413,265,2518,6258,1518,5058,2012,354,1568,248,944,336,1736,4057,8942,500,3125,1186,3511,3894,12533,11172,5802
2902200,58389,14956,30174,13259,16219,22791,19379,407,135,448,2873,6888,2579,7036,1870,1050,1319,443,1911,805,2351,5264,14007,952,4959,1424,1668,5004,15447,13860,9122
2902300,35706,8056,18797,8853,11556,14836,9314,1578,37,556,861,4264,1952,4677,1774,210,1038,599,386,142,435,3384,8524,342,2529,433,1985,3983,10526,8416,4725
2902400,33385,7998,17585,7802,11068,14056,8261,249,754,331,1313,4288,881,3998,590,418,1037,239,601,109,947,3399,8907,235,2939,858,1292,3149,9224,8547,4467
2902500,31041,7218,16020,7803,9426,14594,7021,205,81,299,945,4798,1283,4143,1026,375,837,208,888,298,735,3834,5995,186,2432,634,1839,2807,9266,7759,3991
2902601,32141,8277,16706,7158,9392,13194,9555,133,192,271,2712,3051,1378,4715,1840,382,990,362,1352,139,1152,5222,2502,401,3001,828,1518,2744,8576,7682,4862
2902602,92733,23604,49287,19842,20932,36956,34845,139,3,457,5237,10498,6634,6809,8568,2664,2959,999,3513,4262,6255,9111,9011,1681,7178,2985,3770,7462,23342,22896,15429
2902603,72600,21796,36144,14660,19380,30328,22892,18,10,187,1638,1155,1992,12267,703,782,4457,1481,4368,959,4187,2468,24697,768,8268,1916,279,5054,15570,17731,12449
2902700,54857,13877,27859,13121,15921,25031,13905,571,68,312,2209,9128,1169,7442,856,528,1055,894,2334,207,3922,4423,4201,3442,9354,1358,1384,5963,14554,13072,7391
2902800,78147,18910,40872,18365,19471,32018,26658,484,120,371,2833,12893,3064,10265,6307,713,1704,662,2038,1483,4073,7271,12878,581,6353,2282,1772,7435,21290,19493,11019
3000100,50672,10904,26356,13412,14149,19261,17262,473,362,315,3521,2838,1302,7106,1120,505,1682,817,2335,137,1891,4612,8407,1836,6277,1910,3226,3949,13105,13790,8924
3000200,85991,20686,44266,21039,24527,32326,29138,990,135,430,4689,4103,2777,11518,2230,1415,3018,1113,4502,319,4214,9206,14790,1998,9295,3899,5350,6323,20544,22146,16292
3000300,71963,15153,37205,19605,18999,24312,28652,999,1011,996,4159,2537,1490,7717,1314,868,2349,795,3362,469,1959,5687,12657,1460,8441,3027,10666,5139,17538,19440,14693
3000400,56238,12572,27902,15764,16488,21139,18611,999,203,498,3191,1917,2553,7683,1618,1092,2487,592,1926,180,1928,5956,10398,1295,5869,2051,3802,4419,14539,15319,9389
3000500,69733,18628,35652,15453,19036,24062,26635,937,1436,218,6595,4168,2032,8948,1554,737,1767,1197,5020,377,2289,8645,7208,2444,8902,2927,2332,4884,15252,16660,14309
3000600,52585,10800,26562,15223,13373,17350,21862,1192,2726,942,4249,2257,2957,5644,2508,767,1375,594,1192,128,977,6510,6044,1089,4072,1633,5729,4273,14316,14872,8324
3000700,72470,17520,36747,18203,18276,25244,28950,55,279,288,3301,2239,4783,10602,2510,1170,2843,1053,5088,775,3242,4328,12863,1666,8636,3054,3695,5033,17750,18939,13228
3100100,45201,10058,21739,13404,12689,17703,14809,2241,133,389,1832,2112,2982,6322,1273,607,1660,214,1107,1028,1617,4930,7924,246,3996,1076,3512,3632,11225,12732,7554
3100200,89145,20335,44186,24624,21079,32925,35141,3077,204,1073,4309,21938,4911,8435,3645,690,3322,574,1831,210,2322,8710,11474,774,4685,2118,4843,9180,21968,24235,13427
3100300,51581,11699,26263,13619,12906,20194,18481,1584,67,290,2615,9012,2925,6356,2177,464,1984,403,1263,462,1833,4818,7028,628,3934,1379,2359,4570,12223,14237,8852
3100400,43172,9607,21484,12081,11584,16941,14647,2283,158,586,2256,4887,2300,5548,1480,571,1457,246,1108,400,814,4480,6438,435,3713,1084,2928,4145,10557,11941,6922
3100500,55170,13988,26773,14409,15241,20389,19540,1686,91,494,2820,6979,2999,6210,1292,608,1521,348,1704,1068,1428,5862,9800,732,4998,1912,2618,3962,12411,14834,9975
3100600,55603,11649,27555,16399,14421,21072,20110,1739,55,1060,2520,10576,2874,5354,1552,439,1978,187,1041,122,1380,6443,8800,452,3689,1302,4040,4149,14325,15517,9963
3100701,35905,8523,17845,9537,9631,12531,13743,514,326,394,2478,5716,1557,4605,1370,549,1009,243,884,244,1350,4162,4646,500,2431,1101,1826,2744,9002,9302,6334
3100702,71881,18646,38527,14708,16994,24473,30414,55,24,141,7041,3245,4441,8404,10302,1300,3807,729,3411,2118,3434,6579,6428,894,6103,1580,1845,6063,15300,18005,13867
3100801,116706,29029,59553,28124,26923,38524,51259,188,0,635,4771,10613,3205,11397,7364,1847,8169,705,6048,1533,6289,17889,10331,1920,9396,3524,10882,7468,22991,29865,27353
3100802,59015,17513,29671,11831,16438,20512,22065,147,2,165,4077,2240,1007,7003,789,1766,4060,1022,3889,909,3119,1101,15717,1702,5165,1718,3417,3337,10631,14710,12824
3100901,109884,28968,58386,22530,25070,35910,48904,335,11,476,3598,4421,2487,15578,443,3869,11748,2434,10346,4442,14424,2910,19136,1352,9051,2654,169,6770,20584,27444,26118
3100902,104702,27556,54642,22504,28488,34630,41584,81,19,33,6975,7330,6749,15416,2440,2278,4610,1369,7104,3650,8081,7183,16158,2215,9372,3426,213,7781,21134,25860,22371
3100903,46336,10633,24429,11274,10785,15298,20253,9,0,170,1920,3880,776,2521,2164,526,2158,688,1872,2075,975,13194,6726,1051,4100,916,615,3790,9778,11418,10717
3100904,86974,19141,48254,19579,16249,27622,43103,29,1,1782,4259,7699,2284,4669,4094,3366,10241,983,4405,3099,4003,4405,15585,1700,6876,1875,5619,7733,17339,22014,20747
